timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Filename,Latency,Connect
1436672696768,21017,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-31,text,false,2266,15,15,http://52.10.207.79:8080/uploadpics,,0,0
1436672699172,18981,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-43,text,false,2754,14,14,http://52.10.207.79:8080/uploadpics,,0,68
1436672697968,21017,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-37,text,false,2266,13,13,http://52.10.207.79:8080/uploadpics,,0,0
1436672698370,21007,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-39,text,false,2266,12,12,http://52.10.207.79:8080/uploadpics,,0,0
1436672698971,20998,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-42,text,false,2266,11,11,http://52.10.207.79:8080/uploadpics,,0,0
1436672699375,21018,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-44,text,false,2266,10,10,http://52.10.207.79:8080/uploadpics,,0,0
1436672699776,21009,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-46,text,false,2266,9,9,http://52.10.207.79:8080/uploadpics,,0,0
1436672700376,21005,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-49,text,false,2266,8,8,http://52.10.207.79:8080/uploadpics,,0,0
1436672698574,31534,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Software caused connection abort: socket write error,Thread Group 1-40,text,false,2762,7,7,http://52.10.207.79:8080/uploadpics,,0,9076
1436672698770,31364,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Software caused connection abort: socket write error,Thread Group 1-41,text,false,2762,6,6,http://52.10.207.79:8080/uploadpics,,0,9071
1436672699975,30175,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-47,text,false,2754,5,5,http://52.10.207.79:8080/uploadpics,,0,9081
1436672700175,30170,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-48,text,false,2754,4,4,http://52.10.207.79:8080/uploadpics,,0,9069
1436672696969,48160,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-32,text,false,2754,3,3,http://52.10.207.79:8080/uploadpics,,0,3066
1436672697380,48160,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-34,text,false,2754,2,2,http://52.10.207.79:8080/uploadpics,,0,3066
1436672698170,48155,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-38,text,false,2754,1,1,http://52.10.207.79:8080/uploadpics,,0,3068
1436672824048,1206,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-1,text,false,2264,1,1,http://52.10.207.79:8080/uploadpics,,0,0
1436672836970,7179,HTTP Request,500,Internal Server Error,Thread Group 1-1,text,false,1655,1,1,http://52.10.207.79:8080/uploadpics,,7179,71
1436672914468,9511,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-23,text,false,2754,50,50,http://52.10.207.79:8080/uploadpics,,0,84
1436672914669,9439,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-24,text,false,2754,49,49,http://52.10.207.79:8080/uploadpics,,0,69
1436672915067,9164,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-26,text,false,2754,48,48,http://52.10.207.79:8080/uploadpics,,0,9075
1436672915467,9146,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-28,text,false,2754,47,47,http://52.10.207.79:8080/uploadpics,,0,9073
1436672915867,9487,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-30,text,false,2754,46,46,http://52.10.207.79:8080/uploadpics,,0,70
1436672914066,12165,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-21,text,false,2754,45,45,http://52.10.207.79:8080/uploadpics,,0,3067
1436672917477,9476,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-38,text,false,2754,44,44,http://52.10.207.79:8080/uploadpics,,0,68
1436672918878,9448,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-45,text,false,2754,43,43,http://52.10.207.79:8080/uploadpics,,0,67
1436672911454,18992,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-8,text,false,2754,42,42,http://52.10.207.79:8080/uploadpics,,0,69
1436672911660,18986,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-9,text,false,2754,41,41,http://52.10.207.79:8080/uploadpics,,0,69
1436672912862,18972,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-15,text,false,2754,40,40,http://52.10.207.79:8080/uploadpics,,0,68
1436672913661,18237,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-19,text,false,2754,39,39,http://52.10.207.79:8080/uploadpics,,0,9099
1436672919679,12230,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-49,text,false,2754,38,38,http://52.10.207.79:8080/uploadpics,,0,3082
1436672913262,18974,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-17,text,false,2754,37,37,http://52.10.207.79:8080/uploadpics,,0,68
1436672911864,21007,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-10,text,false,2266,36,36,http://52.10.207.79:8080/uploadpics,,0,0
1436672914869,18184,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-25,text,false,2754,35,35,http://52.10.207.79:8080/uploadpics,,0,9084
1436672912259,21008,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-12,text,false,2266,34,34,http://52.10.207.79:8080/uploadpics,,0,0
1436672912663,21000,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-14,text,false,2266,33,33,http://52.10.207.79:8080/uploadpics,,0,0
1436672915665,18175,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-29,text,false,2754,32,32,http://52.10.207.79:8080/uploadpics,,0,9070
1436672913461,21002,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-18,text,false,2266,31,31,http://52.10.207.79:8080/uploadpics,,0,0
1436672913861,21005,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-20,text,false,2266,30,30,http://52.10.207.79:8080/uploadpics,,0,0
1436672916674,18220,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-34,text,false,2754,29,29,http://52.10.207.79:8080/uploadpics,,0,9084
1436672914265,21010,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-22,text,false,2266,28,28,http://52.10.207.79:8080/uploadpics,,0,0
1436672917275,18198,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-37,text,false,2754,27,27,http://52.10.207.79:8080/uploadpics,,0,9077
1436672918275,18173,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-42,text,false,2754,26,26,http://52.10.207.79:8080/uploadpics,,0,9067
1436672916070,21017,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-31,text,false,2266,25,25,http://52.10.207.79:8080/uploadpics,,0,0
1436672913063,24163,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Connection reset by peer: socket write error,Thread Group 1-16,text,false,2754,24,24,http://52.10.207.79:8080/uploadpics,,0,3067
1436672916270,21001,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-32,text,false,2266,23,23,http://52.10.207.79:8080/uploadpics,,0,0
1436672916871,21004,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://52.10.207.79:8080 refused,Thread Group 1-35,text,false,2266,22,22,http://52.10.207.79:8080/uploadpics,,0,0
1436672916470,21510,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-33,text,false,2662,21,21,http://52.10.207.79:8080/uploadpics,,0,3063
1436672910653,27328,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-4,text,false,2662,21,21,http://52.10.207.79:8080/uploadpics,,0,71
1436672911057,26926,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-6,text,false,2662,20,20,http://52.10.207.79:8080/uploadpics,,0,68
1436672912062,25923,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-11,text,false,2662,18,18,http://52.10.207.79:8080/uploadpics,,0,9080
1436672919078,18908,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket operation on nonsocket: connect,Thread Group 1-46,text,false,2034,18,18,http://52.10.207.79:8080/uploadpics,,0,0
1436672918480,19508,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket operation on nonsocket: connect,Thread Group 1-43,text,false,2034,16,16,http://52.10.207.79:8080/uploadpics,,0,0
1436672917676,20313,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket operation on nonsocket: connect,Thread Group 1-39,text,false,2034,16,16,http://52.10.207.79:8080/uploadpics,,0,0
1436672910256,27734,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-2,text,false,2662,14,14,http://52.10.207.79:8080/uploadpics,,0,67
1436672918678,19315,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-44,text,false,2662,13,13,http://52.10.207.79:8080/uploadpics,,0,9072
1436672917071,20925,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-36,text,false,2662,12,12,http://52.10.207.79:8080/uploadpics,,0,3072
1436672910053,27945,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-1,text,false,2662,11,11,http://52.10.207.79:8080/uploadpics,,0,71
1436672910455,27546,HTTP Request,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-3,text,false,2662,10,10,http://52.10.207.79:8080/uploadpics,,0,67
